id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1321137043662082048,1321137043662082048,2020-10-27 18:09:51 CET,2020-10-27,18:09:51,+0100,381287385,drlekkiwood,Dark Matter Lab,,Every year I deliver a lecture on the ethics of race and genetics at #RiceUniversity. Only this year did I ensure my examples &amp; further reading contained any BIPOC authors. So many have so far to go before we see equality... join me in my pledge to keep doing the work. #blm,en,[],[],[],0,0,1,"['riceuniversity', 'blm']",[],https://twitter.com/DrLekkiWood/status/1321137043662082048,False,,0,,,,,,,,[],,,,
1321136983779934208,1321136983779934208,2020-10-27 18:09:37 CET,2020-10-27,18:09:37,+0100,2350607670,jbeezybaby_avab,JBeezYBabY @BlackLivesMatter,,"*Sigh* another killing of a Black man by the hands of the police. THIS IS WHY WE SAY #BLM #BlackLivesMatter because if the person was WHITE then he would still be alive. Its fucked up!

Say his name

#WalterWallaceJr",en,[],[],[],0,1,2,"['blm', 'blacklivesmatter', 'walterwallacejr']",[],https://twitter.com/JBeezYBabY_AvaB/status/1321136983779934208,False,https://twitter.com/breakfastclubam/status/1321135417677271044,0,,,,,,,,[],,,,
1321136941941903361,1321136941941903361,2020-10-27 18:09:27 CET,2020-10-27,18:09:27,+0100,1713942932,sunshineonetwo,Psaratt,,"One week left to save our Country, restore it’s dignity &amp; fight for our human rights! Please Vote!

#VoteLikeYourLifeDependsOnIt #voteforJoeBiden #JoeBiden #KamalaHarris #Biden2020 #WHO #Endangered #ClimateChange #GlobalWarming #BLM #LGBTQ #Tuesday #GetYourVoteOn #VoteBlue #One",en,[],[],[],0,0,1,"['votelikeyourlifedependsonit', 'voteforjoebiden', 'joebiden', 'kamalaharris', 'biden2020', 'who', 'endangered', 'climatechange', 'globalwarming', 'blm', 'lgbtq', 'tuesday', 'getyourvoteon', 'voteblue', 'one']",[],https://twitter.com/Sunshineonetwo/status/1321136941941903361,False,https://twitter.com/KamalaHarris/status/1321069852434567168,0,,,,,,,,[],,,,
1321136941920743424,1321136941920743424,2020-10-27 18:09:27 CET,2020-10-27,18:09:27,+0100,2725619570,klp723,Karen Price,,"Nope, they don't. @BLMSEA206 #BLM #RacistTrump #RBG #BlackLivesMatter @UniteThePoor @vote_for_bernie #VoteBlueToSaveAmerica #VoteThemAllOut @Blklivesmatter @ShowUp4RJ #VoteBlue",en,"[{'screen_name': 'blmsea206', 'name': 'blacklivesmattersea', 'id': '2903860544'}, {'screen_name': 'unitethepoor', 'name': ""poor people's campaign"", 'id': '734411522898812928'}, {'screen_name': 'vote_for_bernie', 'name': 'vote for bernie', 'id': '3312879640'}, {'screen_name': 'blklivesmatter', 'name': 'black lives matter', 'id': '1604931252'}, {'screen_name': 'showup4rj', 'name': 'showing up for racial justice', 'id': '863792935'}]",[],[],0,0,0,"['blm', 'racisttrump', 'rbg', 'blacklivesmatter', 'votebluetosaveamerica', 'votethemallout', 'voteblue']",[],https://twitter.com/klp723/status/1321136941920743424,False,https://twitter.com/PrisonReformMvt/status/1321123500187406338,0,,,,,,,,[],,,,
1321136878146490368,1297988735603216384,2020-10-27 18:09:11 CET,2020-10-27,18:09:11,+0100,2329697455,tabali_tigi,Tabali Tigi,,"@freyntje this ain't it...i don't know what mocha latte gave you the caucasity to tweet this shit, but this AIN'T IT...

you are NOT an ally...

you need to stop putting #blm anywhere, and just see your way out of this movement...

you hurt us more than help...",en,[],[],[],0,0,1,['blm'],[],https://twitter.com/tabali_tigi/status/1321136878146490368,False,,0,,,,,,,,"[{'screen_name': 'freyntje', 'name': 'Filip Reyntjens', 'id': '980655312'}]",,,,
1321136807895920640,1321136807895920640,2020-10-27 18:08:55 CET,2020-10-27,18:08:55,+0100,50871161,shesharpshoots,SheSharpShoots,,"Yes we can 
#TurnGeorgiaBlue  #TurnFloridaBlue #BLM #BidenHarrisLandslide2020
#VoteJaimeHarrisonSC
#VoteAmyMcGrathKY
#VoteBlueDownBallot
https://t.co/9zvS7UsBPI
https://t.co/gVwjG8rIKE",en,[],"['https://youtu.be/_PpEEgjdzDo', 'https://youtu.be/SXHIdXH9ZiM']",[],0,0,0,"['turngeorgiablue', 'turnfloridablue', 'blm', 'bidenharrislandslide2020', 'votejaimeharrisonsc', 'voteamymcgrathky', 'votebluedownballot']",[],https://twitter.com/SheSharpShoots/status/1321136807895920640,False,,0,,,,,,,,[],,,,
1321136739663171592,1321131181145022467,2020-10-27 18:08:38 CET,2020-10-27,18:08:38,+0100,2214290352,joegridingteeth,joes grinding teeth,,"@NYCMayor Narrator: unless you are painting #blm on the streets...

then THAT is ok and has no bearing on COVID",en,[],[],[],0,0,0,['blm'],[],https://twitter.com/joegridingteeth/status/1321136739663171592,False,,0,,,,,,,,"[{'screen_name': 'NYCMayor', 'name': 'Mayor Bill de Blasio', 'id': '19834403'}]",,,,
1321136729647009792,1321136729647009792,2020-10-27 18:08:36 CET,2020-10-27,18:08:36,+0100,1267953259320410114,truth64059667,truth,,#Borat #BLM,und,[],[],[],0,0,0,"['borat', 'blm']",[],https://twitter.com/truth64059667/status/1321136729647009792,False,https://twitter.com/andrewhclark/status/1321078114307526662,0,,,,,,,,[],,,,
1321136722193879040,1321098611988586504,2020-10-27 18:08:34 CET,2020-10-27,18:08:34,+0100,1018693880798212096,jamiewellsbooks,Jamie Wells,,@spatino07 Thanks for taking time out of your looting schedule to tweet this gem! #BLM #BLMAntifaTerrorists,en,[],[],[],0,0,0,"['blm', 'blmantifaterrorists']",[],https://twitter.com/JamieWellsBooks/status/1321136722193879040,False,,0,,,,,,,,"[{'screen_name': 'spatino07', 'name': 'Sebastian #BlackLivesMatter', 'id': '498058673'}]",,,,
1321136692536004613,1321136692536004613,2020-10-27 18:08:27 CET,2020-10-27,18:08:27,+0100,16358303,klarth,not my real name,,Another lost life.... https://t.co/mXfNjzHjbA #SayHisName #WalterWallaceJr #BLM,en,[],['https://apnews.com/article/philadelphia-police-shootings-protests-5dcb0689db8cddf34600d5310ac5197d'],[],1,0,0,"['sayhisname', 'walterwallacejr', 'blm']",[],https://twitter.com/klarth/status/1321136692536004613,False,,0,,,,,,,,[],,,,
1321136629789151233,1321136629789151233,2020-10-27 18:08:12 CET,2020-10-27,18:08:12,+0100,1024396471792267264,trumanvoice1,不鸟你 Buniaoni,,"Audio: 
#HunterBiden

#HardDriveFromHell 

#BLM: Biden’s Laptop matters

If any chance  #CrookedJoeBiden becomes President, then the world needs to see every detail of the content of the Hard Disk from Hell.",en,[],[],[],0,0,1,"['hunterbiden', 'harddrivefromhell', 'blm', 'crookedjoebiden']",[],https://twitter.com/trumanvoice1/status/1321136629789151233,False,https://twitter.com/jackmaxey1/status/1321128647491756035,0,,,,,,,,[],,,,
1321136561283584001,1321136561283584001,2020-10-27 18:07:56 CET,2020-10-27,18:07:56,+0100,1479571332,222_bunnygreene,Bunny Greene,,#BLM this utter crap is on you,en,[],[],[],0,0,2,['blm'],[],https://twitter.com/222_BunnyGreene/status/1321136561283584001,False,https://twitter.com/1fubar/status/1320958244097937412,0,,,,,,,,[],,,,
1321136535127969794,1321136535127969794,2020-10-27 18:07:50 CET,2020-10-27,18:07:50,+0100,40682266,ordinaryish,Looking 👀,,😂😂😂 #BLM https://t.co/ZiJcaaKvDX,und,[],[],[],2,2,6,['blm'],[],https://twitter.com/ordinaryish/status/1321136535127969794,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1321136510800928768/pu/img/XxcuI6EVw5Jgqbsu.jpg,,,,,,,[],,,,
1321136529041985537,1321128432370176002,2020-10-27 18:07:48 CET,2020-10-27,18:07:48,+0100,953442231389745152,rustynando,Fernando Vera,,"@ParenegadeGG @liluwubxtch @ImAlsoAlex2 @GimmeUrClout @XpGamerX20 @ax_zer0 @nomura115 @CyberpunkGame &gt;vocal minority
&gt;#blm
Lmao",en,[],[],[],1,0,1,['blm'],[],https://twitter.com/RustyNando/status/1321136529041985537,False,,0,,,,,,,,"[{'screen_name': 'ParenegadeGG', 'name': 'Parenegade #BLM', 'id': '1066411159040000006'}, {'screen_name': 'liluwubxtch', 'name': 'seeyanara || BLM', 'id': '1043714828265652224'}, {'screen_name': 'ImAlsoAlex2', 'name': 'ImAlsoAlex', 'id': '1311007565644472322'}, {'screen_name': 'GimmeUrClout', 'name': 'My Wifes Boyfriend💭', 'id': '1144711756863954947'}, {'screen_name': 'XpGamerX20', 'name': 'i have airpods noob', 'id': '843220711036637184'}, {'screen_name': 'ax_zer0', 'name': '𝔽𝕠𝕩𝔼𝕟𝕘𝕚𝕟𝕖 🏳️\u200d🌈 🎃', 'id': '1672007736'}, {'screen_name': 'nomura115', 'name': 'ً', 'id': '863884040448901120'}, {'screen_name': 'CyberpunkGame', 'name': 'Cyberpunk 2077', 'id': '821102114'}]",,,,
1321136456644104200,1321129166847266817,2020-10-27 18:07:31 CET,2020-10-27,18:07:31,+0100,1299065328970932224,zerocent_,Zero,,@6x3_sam you guys see this? #BLACKPINKDuality  #BLACKPINK  #bts #btsfanart #BLACKPINKxELLE #kpop  #KpopTwitter  #blm #barbz4life #barbz #nickiminaj #nickiminajbaby #jimin #v #taehyung #jungkook #taekook #TaylorSwift  #LGBTQ #gay #katyperry #dojacat #MeganTheeStallion #pink,en,[],[],[],2,0,7,"['blackpinkduality', 'blackpink', 'bts', 'btsfanart', 'blackpinkxelle', 'kpop', 'kpoptwitter', 'blm', 'barbz4life', 'barbz', 'nickiminaj', 'nickiminajbaby', 'jimin', 'v', 'taehyung', 'jungkook', 'taekook', 'taylorswift', 'lgbtq', 'gay', 'katyperry', 'dojacat', 'megantheestallion', 'pink']",[],https://twitter.com/zerocent_/status/1321136456644104200,False,,0,,,,,,,,"[{'screen_name': '6x3_sam', 'name': 'RANDOM', 'id': '1249434001145606144'}]",,,,
1321136448091885577,1321136448091885577,2020-10-27 18:07:29 CET,2020-10-27,18:07:29,+0100,12014232,joeygiggles,"Joseph “JOEYGIGGLES"" #JGFEmpire #JGF #DaNATION",,"Watch on #Periscope: The Wolfman Joe Show Day 10: #Trump #Trump2020 #JoeBiden #JoeBidenKnew #News #NBC #USA #NFL #BLM #ANTIFA #HunterBiden

https://t.co/xdGPDNPbRs",en,[],['https://www.pscp.tv/w/cmb5wTFyYVFaeWJyeG9wRXp8MWRSS1paRWFEUE1LQt9lZJvxTM3OMxXc8YcXFY_DWFtKZ6UaPK4HS4ppPTwT?t=11s'],[],0,0,1,"['periscope', 'trump', 'trump2020', 'joebiden', 'joebidenknew', 'news', 'nbc', 'usa', 'nfl', 'blm', 'antifa', 'hunterbiden']",[],https://twitter.com/joeygiggles/status/1321136448091885577,False,,0,,,,,,,,[],,,,
1321136431457337347,1321136431457337347,2020-10-27 18:07:25 CET,2020-10-27,18:07:25,+0100,2914113239,maac_saac,MAAC SAAC,,"Day 1 of #NCAAInclusion - My Story Matters.

Hear from student-athletes and coaches from around #MAACSports as they tell you why the #BLM movement is so important!

#MAACUnitedForJustice https://t.co/6EmUmuI7L6",en,[],[],[],0,0,1,"['ncaainclusion', 'maacsports', 'blm', 'maacunitedforjustice']",[],https://twitter.com/MAAC_SAAC/status/1321136431457337347,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1321135536413835266/pu/img/aHCC7XLX_4BfSsVJ.jpg,,,,,,,[],,,,
1321136425174224900,1321136425174224900,2020-10-27 18:07:23 CET,2020-10-27,18:07:23,+0100,628926219,plynch06,Patricia Lynch,,#BLM #WalterWallaceJr,und,[],[],[],0,0,0,"['blm', 'walterwallacejr']",[],https://twitter.com/Plynch06/status/1321136425174224900,False,https://twitter.com/aclupa/status/1320882955699576832,0,,,,,,,,[],,,,
1321136416257167370,1321136416257167370,2020-10-27 18:07:21 CET,2020-10-27,18:07:21,+0100,12014232,joeygiggles,"Joseph “JOEYGIGGLES"" #JGFEmpire #JGF #DaNATION",,"Watch on #Periscope: The Wolfman Joe Show Day 10: #Trump #Trump2020 #JoeBiden #JoeBidenKnew #News #NBC #USA #NFL #BLM #ANTIFA #HunterBiden

https://t.co/kNHNGx3dWq",en,[],['https://www.pscp.tv/w/cmb5wTFyYVFaeWJyeG9wRXp8MWRSS1paRWFEUE1LQt9lZJvxTM3OMxXc8YcXFY_DWFtKZ6UaPK4HS4ppPTwT'],[],0,0,0,"['periscope', 'trump', 'trump2020', 'joebiden', 'joebidenknew', 'news', 'nbc', 'usa', 'nfl', 'blm', 'antifa', 'hunterbiden']",[],https://twitter.com/joeygiggles/status/1321136416257167370,False,,0,,,,,,,,[],,,,
1321136400163573772,1321136400163573772,2020-10-27 18:07:17 CET,2020-10-27,18:07:17,+0100,25643703,stephanie_rae_h,Sassy Britches,,"Cops are literally trained on how to non-lethally subdue people who may or may not have a weapon.

So no, I don’t give a shit when one gets punched at a riot for killing someone they knew how to keep alive. #BLM",en,[],[],[],0,1,1,['blm'],[],https://twitter.com/stephanie_rae_h/status/1321136400163573772,False,,0,,,,,,,,[],,,,
1321136327606218752,1321114192921985024,2020-10-27 18:07:00 CET,2020-10-27,18:07:00,+0100,21982583,twobluecats,dean s barron,,"@FreeBeYouMe @ALALibrary i think it is racist, esp in view of #blm .  unless it is assembled by @naacp for example, i have difficulty believing that viewers will be favorably impacted.  a law enforcement museum seems a pro-pig racist anti-blm environment (apologies to porcines).  just my bias :)",en,"[{'screen_name': 'naacp', 'name': 'naacp', 'id': '44988185'}]",[],[],0,0,0,['blm'],[],https://twitter.com/twobluecats/status/1321136327606218752,False,,0,,,,,,,,"[{'screen_name': 'FreeBeYouMe', 'name': 'TR Ⓥ', 'id': '2900266259'}, {'screen_name': 'ALALibrary', 'name': 'American Library Association', 'id': '21799699'}]",,,,
1321136272501596161,1321136272501596161,2020-10-27 18:06:47 CET,2020-10-27,18:06:47,+0100,783750594473361409,lucia_areid,PuppyLover,,"In my OPINION, #BLM is NOT working to help minorities. They have a different agenda...",en,[],[],[],0,0,0,['blm'],[],https://twitter.com/Lucia_AReid/status/1321136272501596161,False,https://twitter.com/dbongino/status/1321135839167029250,0,,,,,,,,[],,,,
1321136240037556225,1321136240037556225,2020-10-27 18:06:39 CET,2020-10-27,18:06:39,+0100,26350721,laurenrochefort,Laurence,,#PrayersHelp #Faith #Bible #VoteTrump2020ToSaveAmerica an Eye for an Eye does NOT work. It may happen in Movies...but please choose common sense!#BLM Cray Cray! #PrayersforAmerica #VoteTrump2020,en,[],[],[],0,0,0,"['prayershelp', 'faith', 'bible', 'votetrump2020tosaveamerica', 'blm', 'prayersforamerica', 'votetrump2020']",[],https://twitter.com/LaurenRochefort/status/1321136240037556225,False,,0,,,,,,,,[],,,,
1321136238309629955,1321136238309629955,2020-10-27 18:06:39 CET,2020-10-27,18:06:39,+0100,1311883614834036736,inspirasian7,ꪖ᭙ꪖᛕꫀ 🔮,,#BLM #BidensLaptopMatters #HunterBidensLaptop,und,[],[],[],0,0,0,"['blm', 'bidenslaptopmatters', 'hunterbidenslaptop']",[],https://twitter.com/inspirasian7/status/1321136238309629955,False,https://twitter.com/tangbaiqiao/status/1320561560239009793,0,,,,,,,,[],,,,
1321136191949844481,1321136191949844481,2020-10-27 18:06:28 CET,2020-10-27,18:06:28,+0100,1202663066816720896,educatetheearth,Madelaine McCracken,,"Complete agree with my colleague. Racism has no place in academia, nor with the blanket excuse of freedom of speech. As educators, we would not tell this to our kids. We would support their journey to not use racist language. 

#ActionNow #BLM #TRC #antiracism #education @uottawa",en,"[{'screen_name': 'uottawa', 'name': 'uottawa', 'id': '352311644'}]",[],[],0,0,1,"['actionnow', 'blm', 'trc', 'antiracism', 'education']",[],https://twitter.com/EducateTheEarth/status/1321136191949844481,False,https://twitter.com/aaron_sardinha/status/1320802426774081539,0,,,,,,,,[],,,,
1321136186161827841,1321136186161827841,2020-10-27 18:06:26 CET,2020-10-27,18:06:26,+0100,1285003342582878210,lialem3,Lialem,,"https://t.co/A7sjKsEmJK
Thank you president Trump! 
#justice #secondchance #newbeginnings #Trump #Biden #RealAngel #reallife #JesusSaves #GodWins #VOTE #BLM",en,[],['https://youtu.be/_UF4RYTxgpM'],[],0,0,0,"['justice', 'secondchance', 'newbeginnings', 'trump', 'biden', 'realangel', 'reallife', 'jesussaves', 'godwins', 'vote', 'blm']",[],https://twitter.com/Lialem3/status/1321136186161827841,False,,0,,,,,,,,[],,,,
1321136176221188096,1321136176221188096,2020-10-27 18:06:24 CET,2020-10-27,18:06:24,+0100,1289937285064974338,4isaiah1,#4isaiah,,#blm-blue lives matter!,en,[],[],[],0,0,0,['blm'],[],https://twitter.com/4isaiah1/status/1321136176221188096,False,https://twitter.com/realjameswoods/status/1321132519643754499,0,,,,,,,,[],,,,
1321136172345614337,1321080192060821507,2020-10-27 18:06:23 CET,2020-10-27,18:06:23,+0100,782796501973995520,thcpetdoctor,THCPetDoctor,,@jacobkschneider @realDonaldTrump Anti-Trump? PLEASE VOTE #MakeAmericaUnitedAgain #vetsforscience #FTrumpS #OperationMAGA #antitrump #dumptrump #biden2020 #trump #voteblue #negligenthomicide #blm #murdererinchief #bidenharris #shitler #FuckTrumpsShit,en,[],[],[],0,0,0,"['makeamericaunitedagain', 'vetsforscience', 'ftrumps', 'operationmaga', 'antitrump', 'dumptrump', 'biden2020', 'trump', 'voteblue', 'negligenthomicide', 'blm', 'murdererinchief', 'bidenharris', 'shitler', 'fucktrumpsshit']",[],https://twitter.com/THCPetDoctor/status/1321136172345614337,False,,0,,,,,,,,"[{'screen_name': 'jacobkschneider', 'name': 'Jake Schneider', 'id': '18501983'}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
1321136090967875586,1321133789121105921,2020-10-27 18:06:04 CET,2020-10-27,18:06:04,+0100,1858229966,darling_kenneth,Kenneth Darling,,"@AngryPosseDon @JoyAnnReid Come on you serious?Stop the bullshit already
America knew in 2015 who #BLM was and what they were ALL about
Over Privileged black folks crying WOLF
If that isnt the case why arent ""The Angels"" from BLM coming out Condemning This? Quit throwing shade bro your sick in the head https://t.co/DidcGPoHei",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/ElWeQ-LX0AMMLjA.jpg'],0,0,0,['blm'],[],https://twitter.com/darling_kenneth/status/1321136090967875586,False,,1,https://pbs.twimg.com/tweet_video_thumb/ElWeQ-LX0AMMLjA.jpg,,,,,,,"[{'screen_name': 'AngryPosseDon', 'name': 'BUCHOY 🇵🇭', 'id': '2202581226'}, {'screen_name': 'JoyAnnReid', 'name': 'Joy VOTE & MASK UP!! Reid 😷)', 'id': '49698134'}]",,,,
1321136083967627265,1321121036142841856,2020-10-27 18:06:02 CET,2020-10-27,18:06:02,+0100,387258316,nuvjoti,navjot,,"@CSRcaesar @UweNess @realDonaldTrump Deflecting? You brought up #BLM homie. The problems they are trying to address are very much part of our history but also continue to persist today, if you can’t see that I don’t know what to say. George Floyd, Breonna Taylor, Ahmaud Arbery - remember their names.",en,[],[],[],0,0,0,['blm'],[],https://twitter.com/nuvjoti/status/1321136083967627265,False,,0,,,,,,,,"[{'screen_name': 'CSRcaesar', 'name': 'Ramination', 'id': '149501717'}, {'screen_name': 'UweNess', 'name': 'Uwe Ness', 'id': '91539497'}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
1321136068821798914,1321136068821798914,2020-10-27 18:05:58 CET,2020-10-27,18:05:58,+0100,4125165614,christysblessed,ablessedbeautifulmess,,"#BLM every year, not EVERY FOUR YEARS. Wake up to the disservice and divisiveness that is BLM.",en,[],[],[],0,0,0,['blm'],[],https://twitter.com/Christysblessed/status/1321136068821798914,False,https://twitter.com/realjameswoods/status/1321134608214224898,0,,,,,,,,[],,,,
1321136049159102468,1321136049159102468,2020-10-27 18:05:54 CET,2020-10-27,18:05:54,+0100,142400695,edgarmglez,Edgar Gonzalez,,Where are all the #WalterWallaceJr tweets? Why isn't my twitter flooded? #Resist #Vote2020 ppl we gotta still be talking about #BLM Police brutality doesn't take a break for election season.,en,[],[],[],0,0,0,"['walterwallacejr', 'resist', 'vote2020', 'blm']",[],https://twitter.com/edgarmglez/status/1321136049159102468,False,,0,,,,,,,,[],,,,
1321136035246592002,1321136035246592002,2020-10-27 18:05:50 CET,2020-10-27,18:05:50,+0100,1244982207703330817,steveziegenbus2,VOTE BLUE Steve Ziegenbusch👑,,Please read! #DemCast #wtpsenate #wtpBlue #wtpBiden #BLM #MSNBC #Resist #DumpTrump #TeamJustice #BidenHarris #BlueWave #JoeBiden #JoeBidenKamalaHarris. #wtpsenate #voteblue #wtpBlue #DemVoice1 #MSNBC2020 https://t.co/LK7C5ytyo7,en,[],[],['https://pbs.twimg.com/media/ElWeM3ZXUAA1PZt.jpg'],0,0,1,"['demcast', 'wtpsenate', 'wtpblue', 'wtpbiden', 'blm', 'msnbc', 'resist', 'dumptrump', 'teamjustice', 'bidenharris', 'bluewave', 'joebiden', 'joebidenkamalaharris', 'wtpsenate', 'voteblue', 'wtpblue', 'demvoice1', 'msnbc2020']",[],https://twitter.com/steveziegenbus2/status/1321136035246592002,False,,1,https://pbs.twimg.com/media/ElWeM3ZXUAA1PZt.jpg,,,,,,,[],,,,
1321136028372111363,1321136028372111363,2020-10-27 18:05:49 CET,2020-10-27,18:05:49,+0100,812980639444168704,homiecide_,Hol,,"Lucy-
#DVpit #BLM #illustration 
Join the tale of Lucy and her illustrious journey into becoming Shakespeare's next stage star. (with help from an unlikely gabble of scousers) 
#Beatles #LGBTQ #Liverpool https://t.co/r0AAApe8vB",en,[],[],"['https://pbs.twimg.com/media/ElWeC7HXUAAYCtI.jpg', 'https://pbs.twimg.com/media/ElWeGsfXgAUaazr.jpg', 'https://pbs.twimg.com/media/ElWeI5uXYAAxfrT.jpg', 'https://pbs.twimg.com/media/ElWeL-qWkAA4p0s.jpg']",0,0,1,"['dvpit', 'blm', 'illustration', 'beatles', 'lgbtq', 'liverpool']",[],https://twitter.com/Homiecide_/status/1321136028372111363,False,,1,https://pbs.twimg.com/media/ElWeC7HXUAAYCtI.jpg,,,,,,,[],,,,
1321135992133324802,1321135992133324802,2020-10-27 18:05:40 CET,2020-10-27,18:05:40,+0100,30888314,darin_toliver,"Darin Toliver, MSW 🇺🇸",,"Thank you @JeniceArmstrong for giving the people a trusting voice during these times. This is so unfortunate. Questions need to be answered like, why weren’t tasers used? #WalterWallaceJr #BLM 😡",en,"[{'screen_name': 'jenicearmstrong', 'name': 'jenice armstrong', 'id': '25938737'}]",[],[],0,0,0,"['walterwallacejr', 'blm']",[],https://twitter.com/darin_toliver/status/1321135992133324802,False,https://twitter.com/jenicearmstrong/status/1321112315257901056,0,,,,,,,,[],,,,
1321135915973201924,1321135915973201924,2020-10-27 18:05:22 CET,2020-10-27,18:05:22,+0100,198313485,sccoast_agent,2MinutesToMidnight,,#Democrats launder #BLM Marxist Money to campaigns,en,[],[],[],0,0,0,"['democrats', 'blm']",[],https://twitter.com/SCcoast_agent/status/1321135915973201924,False,https://twitter.com/SCcoast_agent/status/1321135478419132417,0,,,,,,,,[],,,,
1321135870041329669,1321135870041329669,2020-10-27 18:05:11 CET,2020-10-27,18:05:11,+0100,1166049513875922945,choolucia,Lucia choo,,#BLM 自成立以来的七年时间里，该公司已经筹集了超过10亿美元的资金，钱去哪儿了？,zh,[],[],[],0,1,6,['blm'],[],https://twitter.com/ChooLucia/status/1321135870041329669,False,https://twitter.com/realjameswoods/status/1321134608214224898,0,,,,,,,,[],,,,
1321135750423801856,1321135750423801856,2020-10-27 18:04:43 CET,2020-10-27,18:04:43,+0100,1212986894545371136,xiaolovetrap,しゃおら,,今夜もネトフリ二本の映画見た。アイスキューブのコメディ映画と社会派映画を。社会派映画題名忘れたけどディーラーから足を洗ってまともになろうとしてた歳若い青年が白人警察官に撃たれ亡くなる話。実話らしいけどなんで罪もないまた無抵抗の青年を地面に押し倒して背後から撃つんだよ！#BLM,ja,[],[],[],0,0,0,['blm'],[],https://twitter.com/xiaolovetrap/status/1321135750423801856,False,,0,,,,,,,,[],,,,
1321135685491806210,1321135685491806210,2020-10-27 18:04:27 CET,2020-10-27,18:04:27,+0100,26350721,laurenrochefort,Laurence,,"#Philadelphia #Riots #Consequences oh here we go again! When you start chasing the Police with a knife, you are asking for trouble. #MentalHealth #BLM going cray cray again. #Pray #VoteTrump2020ToSaveAmerica",en,[],[],[],0,0,1,"['philadelphia', 'riots', 'consequences', 'mentalhealth', 'blm', 'pray', 'votetrump2020tosaveamerica']",[],https://twitter.com/LaurenRochefort/status/1321135685491806210,False,,0,,,,,,,,[],,,,
1321135650066845700,1321135650066845700,2020-10-27 18:04:19 CET,2020-10-27,18:04:19,+0100,956356105382318085,take1dailymedia,Take One Daily Media,,"Black Lives Matter in #esports and the gaming world too! The gaming realm can be a ""toxic"" place when everyone online feels more disguised behind their screen, but it's time the gaming community becomes more welcoming and open to Black gamers. @espn #BLM
https://t.co/0595pKtZmz",en,"[{'screen_name': 'espn', 'name': 'espn', 'id': '2557521'}]",['https://es.pn/3meqcFt'],[],0,0,0,"['esports', 'blm']",[],https://twitter.com/Take1DailyMedia/status/1321135650066845700,False,,0,,,,,,,,[],,,,
1321135551513284608,1321135551513284608,2020-10-27 18:03:55 CET,2020-10-27,18:03:55,+0100,237045706,erichaftellive,Eric Haftel,,"If you haven't had to worry about this happening to you, then you have privilege. White privilege exists. I am white &amp; I realize this, why can't you? #BlackLivesMatter #BLM #VoteThemOut #VoteBlueDownBallot https://t.co/mDDT15uiYJ",en,[],[],[],0,0,0,"['blacklivesmatter', 'blm', 'votethemout', 'votebluedownballot']",[],https://twitter.com/EricHaftelLive/status/1321135551513284608,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1321135216992333825/pu/img/pniiAHRxJM5JwCYI.jpg,,,,,,,[],,,,
1321135545171542017,1321135545171542017,2020-10-27 18:03:54 CET,2020-10-27,18:03:54,+0100,31244964,twitasaurus,Twitasaurus,,@RealCandaceO https://t.co/F01Ob27ZD5 #BLM #BlackLivesMatter #BlacksForTrump  @POTUS #TheDemocrats #JoeBiden  #KamalaHarris,und,"[{'screen_name': 'potus', 'name': 'president trump', 'id': '822215679726100480'}]",['https://www.youtube.com/watch?v=b7ewJtUOVjA'],[],0,0,0,"['blm', 'blacklivesmatter', 'blacksfortrump', 'thedemocrats', 'joebiden', 'kamalaharris']",[],https://twitter.com/Twitasaurus/status/1321135545171542017,False,,0,,,,,,,,[],,,,
1321135543955185666,1321135543955185666,2020-10-27 18:03:53 CET,2020-10-27,18:03:53,+0100,1260685863970881541,nicolesaidhuh,nicole,,"Trump supporters, I’m genuinely curious: why is it okay to say “blue lives matter,” but it’s not okay to say “black lives matter?” 
#trump2020 #TrumpSupporters #Trump #DonaldTrump #BlueLivesMatters #BlackLivesMatter  #BLM",en,[],[],[],0,0,0,"['trump2020', 'trumpsupporters', 'trump', 'donaldtrump', 'bluelivesmatters', 'blacklivesmatter', 'blm']",[],https://twitter.com/nicolesaidhuh/status/1321135543955185666,False,,0,,,,,,,,[],,,,
1321135501588471808,1321135501588471808,2020-10-27 18:03:43 CET,2020-10-27,18:03:43,+0100,1292606136370298880,ellebakugou,Elle Bakugou cw: xxxHOLIC,,"Based on some tweets I saw on the tl today I wanted to say #BLM ! Anyone on anitwt or who is a fan of anime, anime doesn't belong to any one specific culture, or race, or ethnicity or any other group you are trying to exclude. Its a hobby and an art that should be appreciated+",en,[],[],[],1,1,4,['blm'],[],https://twitter.com/ElleBakugou/status/1321135501588471808,False,,0,,,,,,,,[],,,,
